RID,DESIGN_ROW,SCENARIO,SEQ,pref1,pref4,a1_x1,a2_x1,a3_x1,a4_x1
676,28,28,32,1,3,16,1,9,7
676,29,29,22,2,4,7,12,10,9
676,30,30,23,1,2,15,9,1,6
676,31,31,6,2,3,14,16,1,7
676,32,32,14,2,4,2,5,11,4
679,4,4,20,2,4,11,13,10,9
679,3,3,19,1,3,16,15,4,10
679,2,2,13,3,2,2,1,10,3
679,1,1,18,4,2,7,2,11,14
679,5,5,27,2,3,13,6,10,14
679,6,6,5,1,2,6,2,8,7
679,7,7,17,3,2,6,4,16,8
679,8,8,1,2,4,14,15,5,3
679,9,9,29,2,1,3,15,8,14
679,10,10,15,1,4,13,3,1,4
679,11,11,11,1,4,6,11,15,12
679,12,12,24,2,3,11,15,4,7
679,13,13,25,3,2,9,2,5,14
679,14,14,2,3,1,4,2,13,12
679,15,15,7,4,3,12,8,10,5
679,16,16,3,4,2,13,5,7,6
679,17,17,21,4,2,8,11,13,16
679,18,18,28,2,1,3,7,10,8
679,19,19,8,1,4,6,9,3,4
679,20,20,14,1,3,6,12,1,2
679,21,21,32,2,1,3,16,12,5
679,22,22,16,1,2,16,2,10,15
679,23,23,30,3,1,12,13,16,14
679,24,24,6,4,2,8,4,9,14
679,25,25,12,3,1,3,9,11,12
679,26,26,10,1,2,15,1,5,13
679,27,27,26,3,1,1,8,5,11
679,28,28,22,1,2,16,1,9,7
679,29,29,31,1,2,7,12,10,9
679,30,30,23,4,3,15,9,1,6
679,31,31,9,2,3,14,16,1,7
679,32,32,4,2,4,2,5,11,4
675,16,16,1,,,13,5,7,6
677,16,16,1,,,13,5,7,6
681,4,4,31,1,4,11,13,10,9
681,3,3,18,1,4,16,15,4,10
681,2,2,27,2,3,2,1,10,3
681,1,1,21,3,1,7,2,11,14
681,5,5,26,4,3,13,6,10,14
681,6,6,1,3,1,6,2,8,7
681,7,7,3,3,4,6,4,16,8
681,8,8,13,1,4,14,15,5,3
681,9,9,29,4,3,3,15,8,14
681,10,10,9,3,1,13,3,1,4
681,11,11,4,4,1,6,11,15,12
681,12,12,2,1,4,11,15,4,7
681,13,13,15,4,1,9,2,5,14
681,14,14,5,4,2,4,2,13,12
681,15,15,28,1,3,12,8,10,5
681,16,16,16,2,3,13,5,7,6
681,17,17,10,2,1,8,11,13,16
681,18,18,25,1,3,3,7,10,8
681,19,19,14,4,2,6,9,3,4
681,20,20,11,2,4,6,12,1,2
681,21,21,30,3,1,3,16,12,5
681,22,22,17,1,3,16,2,10,15
681,23,23,22,1,2,12,13,16,14
681,24,24,24,4,3,8,4,9,14
681,25,25,7,4,2,3,9,11,12
681,26,26,12,2,4,15,1,5,13
681,27,27,19,4,2,1,8,5,11
681,28,28,32,2,3,16,1,9,7
681,29,29,23,2,4,7,12,10,9
681,30,30,8,3,2,15,9,1,6
681,31,31,20,3,4,14,16,1,7
681,32,32,6,3,1,2,5,11,4
680,4,4,4,2,4,11,13,10,9
680,3,3,7,1,3,16,15,4,10
680,11,11,1,1,3,6,11,15,12
680,12,12,9,,,11,15,4,7
680,13,13,3,3,2,9,2,5,14
680,17,17,2,1,2,8,11,13,16
680,23,23,5,2,3,12,13,16,14
680,28,28,8,4,2,16,1,9,7
680,30,30,6,2,4,15,9,1,6
683,4,4,16,2,4,11,13,10,9
683,3,3,10,2,4,16,15,4,10
683,2,2,28,2,3,2,1,10,3
683,1,1,23,4,1,7,2,11,14
683,5,5,30,1,3,13,6,10,14
683,6,6,19,1,3,6,2,8,7
683,7,7,25,1,2,6,4,16,8
683,8,8,9,1,4,14,15,5,3
683,9,9,7,4,3,3,15,8,14
683,10,10,14,1,4,13,3,1,4
683,11,11,17,3,4,6,11,15,12
683,12,12,27,2,3,11,15,4,7
683,13,13,32,4,1,9,2,5,14
683,14,14,29,3,1,4,2,13,12
683,15,15,15,1,2,12,8,10,5
683,16,16,18,1,3,13,5,7,6
683,17,17,20,3,1,8,11,13,16
683,18,18,4,1,4,3,7,10,8
683,19,19,6,1,2,6,9,3,4
683,20,20,24,3,2,6,12,1,2
683,21,21,31,4,3,3,16,12,5
683,22,22,3,4,3,16,2,10,15
683,23,23,12,2,3,12,13,16,14
683,24,24,2,4,3,8,4,9,14
683,25,25,1,1,2,3,9,11,12
683,26,26,13,4,2,15,1,5,13
683,27,27,21,3,2,1,8,5,11
683,28,28,11,2,3,16,1,9,7
683,29,29,5,2,4,7,12,10,9
683,30,30,8,3,2,15,9,1,6
683,31,31,22,1,4,14,16,1,7
683,32,32,26,3,4,2,5,11,4
684,4,4,25,2,3,11,13,10,9
684,3,3,28,2,3,16,15,4,10
684,2,2,32,2,3,2,1,10,3
684,1,1,10,1,4,7,2,11,14
684,5,5,12,1,2,13,6,10,14
684,6,6,22,4,1,6,2,8,7
684,7,7,9,3,1,6,4,16,8
684,8,8,21,2,1,14,15,5,3
684,9,9,16,2,4,3,15,8,14
684,10,10,17,1,4,13,3,1,4
684,11,11,24,3,4,6,11,15,12
684,12,12,20,2,1,11,15,4,7
684,13,13,6,3,1,9,2,5,14
684,14,14,15,3,4,4,2,13,12
684,15,15,2,4,1,12,8,10,5
684,16,16,18,2,4,13,5,7,6
684,17,17,27,4,2,8,11,13,16
684,18,18,26,2,3,3,7,10,8
684,19,19,23,3,4,6,9,3,4
684,20,20,30,4,2,6,12,1,2
684,21,21,29,4,3,3,16,12,5
684,22,22,3,4,3,16,2,10,15
684,23,23,7,3,1,12,13,16,14
684,24,24,11,1,4,8,4,9,14
684,25,25,31,3,4,3,9,11,12
684,26,26,4,1,4,15,1,5,13
684,27,27,14,3,4,1,8,5,11
684,28,28,5,1,3,16,1,9,7
684,29,29,1,1,2,7,12,10,9
684,30,30,13,1,2,15,9,1,6
684,31,31,19,2,1,14,16,1,7
684,32,32,8,2,3,2,5,11,4
688,4,4,14,2,3,11,13,10,9
688,3,3,25,2,3,16,15,4,10
688,2,2,16,1,4,2,1,10,3
688,1,1,2,3,2,7,2,11,14
688,5,5,27,4,3,13,6,10,14
688,6,6,9,4,3,6,2,8,7
688,7,7,4,3,4,6,4,16,8
688,8,8,1,2,4,14,15,5,3
688,9,9,24,4,3,3,15,8,14
688,10,10,29,1,2,13,3,1,4
688,11,11,23,3,1,6,11,15,12
688,12,12,8,2,3,11,15,4,7
688,13,13,32,3,2,9,2,5,14
688,14,14,12,3,2,4,2,13,12
688,15,15,19,4,2,12,8,10,5
688,16,16,28,2,4,13,5,7,6
688,17,17,21,3,1,8,11,13,16
688,18,18,31,2,4,3,7,10,8
688,19,19,26,2,1,6,9,3,4
688,20,20,3,2,1,6,12,1,2
688,21,21,20,4,1,3,16,12,5
688,22,22,7,4,2,16,2,10,15
688,23,23,17,4,3,12,13,16,14
688,24,24,6,3,1,8,4,9,14
688,25,25,13,4,1,3,9,11,12
688,26,26,22,1,3,15,1,5,13
688,27,27,10,1,2,1,8,5,11
688,28,28,11,1,4,16,1,9,7
688,29,29,30,3,1,7,12,10,9
688,30,30,5,2,4,15,9,1,6
688,31,31,18,1,4,14,16,1,7
688,32,32,15,2,1,2,5,11,4
693,4,4,4,1,4,11,13,10,9
693,3,3,19,1,3,16,15,4,10
693,2,2,29,2,1,2,1,10,3
693,1,1,6,4,2,7,2,11,14
693,5,5,14,4,2,13,6,10,14
693,6,6,2,4,2,6,2,8,7
693,7,7,22,3,2,6,4,16,8
693,8,8,28,1,4,14,15,5,3
693,9,9,11,4,2,3,15,8,14
693,10,10,1,3,4,13,3,1,4
693,11,11,24,3,1,6,11,15,12
693,12,12,7,4,3,11,15,4,7
693,13,13,26,4,2,9,2,5,14
693,14,14,32,3,2,4,2,13,12
693,15,15,16,2,4,12,8,10,5
693,16,16,23,3,2,13,5,7,6
693,17,17,21,3,1,8,11,13,16
693,18,18,18,2,1,3,7,10,8
693,19,19,5,3,4,6,9,3,4
693,20,20,12,3,4,6,12,1,2
693,21,21,25,3,4,3,16,12,5
693,22,22,9,1,2,16,2,10,15
693,23,23,15,4,1,12,13,16,14
693,24,24,20,4,2,8,4,9,14
693,25,25,30,3,1,3,9,11,12
693,26,26,10,2,3,15,1,5,13
693,27,27,31,1,2,1,8,5,11
693,28,28,3,1,3,16,1,9,7
693,29,29,13,1,4,7,12,10,9
693,30,30,27,3,4,15,9,1,6
693,31,31,17,1,2,14,16,1,7
693,32,32,8,2,1,2,5,11,4
694,4,4,18,2,3,11,13,10,9
694,3,3,13,1,3,16,15,4,10
694,2,2,8,2,4,2,1,10,3
694,1,1,32,4,3,7,2,11,14
694,5,5,4,4,2,13,6,10,14
694,6,6,19,4,1,6,2,8,7
694,7,7,25,4,1,6,4,16,8
694,8,8,21,1,4,14,15,5,3
694,9,9,20,4,1,3,15,8,14
694,10,10,9,1,4,13,3,1,4
694,11,11,27,2,1,6,11,15,12
694,12,12,11,4,3,11,15,4,7
694,13,13,16,4,3,9,2,5,14
694,14,14,6,3,1,4,2,13,12
694,15,15,29,2,1,12,8,10,5
694,16,16,14,3,4,13,5,7,6
694,17,17,31,4,2,8,11,13,16
694,18,18,2,2,1,3,7,10,8
694,19,19,28,2,1,6,9,3,4
694,20,20,15,3,1,6,12,1,2
694,21,21,10,2,3,3,16,12,5
694,22,22,3,1,4,16,2,10,15
694,23,23,24,3,1,12,13,16,14
694,24,24,23,4,2,8,4,9,14
694,25,25,26,3,4,3,9,11,12
694,26,26,17,4,1,15,1,5,13
694,27,27,5,2,3,1,8,5,11
694,28,28,7,1,2,16,1,9,7
694,29,29,22,1,2,7,12,10,9
694,30,30,1,2,4,15,9,1,6
694,31,31,12,1,3,14,16,1,7
694,32,32,30,3,4,2,5,11,4
687,1,1,2,3,2,7,2,11,14
687,10,10,3,,,13,3,1,4
687,19,19,1,3,2,6,9,3,4
695,9,9,4,,,3,15,8,14
695,15,15,3,2,3,12,8,10,5
695,20,20,1,2,1,6,12,1,2
695,21,21,2,3,4,3,16,12,5
700,4,4,6,2,4,11,13,10,9
700,3,3,23,1,3,16,15,4,10
700,2,2,7,2,4,2,1,10,3
700,1,1,10,4,2,7,2,11,14
700,5,5,13,4,2,13,6,10,14
700,6,6,9,4,2,6,2,8,7
700,7,7,12,3,4,6,4,16,8
700,8,8,26,1,4,14,15,5,3
700,9,9,16,2,1,3,15,8,14
700,10,10,21,3,4,13,3,1,4
700,11,11,25,3,1,6,11,15,12
700,12,12,29,4,3,11,15,4,7
700,13,13,24,4,2,9,2,5,14
700,14,14,19,3,1,4,2,13,12
700,15,15,17,4,2,12,8,10,5
700,16,16,28,1,4,13,5,7,6
700,17,17,22,3,1,8,11,13,16
700,18,18,32,2,4,3,7,10,8
700,19,19,11,2,4,6,9,3,4
700,20,20,4,3,4,6,12,1,2
700,21,21,30,2,1,3,16,12,5
700,22,22,5,1,2,16,2,10,15
700,23,23,20,2,1,12,13,16,14
700,24,24,14,4,2,8,4,9,14
700,25,25,1,3,1,3,9,11,12
700,26,26,27,2,3,15,1,5,13
700,27,27,31,1,2,1,8,5,11
700,28,28,8,2,3,16,1,9,7
700,29,29,3,1,3,7,12,10,9
700,30,30,18,3,4,15,9,1,6
700,31,31,2,3,4,14,16,1,7
700,32,32,15,2,4,2,5,11,4
702,4,4,1,2,4,11,13,10,9
702,3,3,23,2,3,16,15,4,10
702,2,2,27,3,4,2,1,10,3
702,1,1,20,4,2,7,2,11,14
702,5,5,19,1,3,13,6,10,14
702,6,6,29,4,3,6,2,8,7
702,7,7,28,1,4,6,4,16,8
702,8,8,22,2,4,14,15,5,3
702,9,9,12,2,3,3,15,8,14
702,10,10,6,1,2,13,3,1,4
702,11,11,18,3,1,6,11,15,12
702,12,12,31,2,3,11,15,4,7
702,13,13,9,4,2,9,2,5,14
702,14,14,11,4,1,4,2,13,12
702,15,15,24,1,2,12,8,10,5
702,16,16,16,1,4,13,5,7,6
702,17,17,5,3,1,8,11,13,16
702,18,18,14,3,4,3,7,10,8
702,19,19,30,1,3,6,9,3,4
702,20,20,13,2,4,6,12,1,2
702,21,21,32,3,1,3,16,12,5
702,22,22,2,4,2,16,2,10,15
702,23,23,8,4,3,12,13,16,14
702,24,24,7,4,1,8,4,9,14
702,25,25,4,4,1,3,9,11,12
702,26,26,15,1,2,15,1,5,13
702,27,27,26,3,2,1,8,5,11
702,28,28,17,4,3,16,1,9,7
702,29,29,25,2,4,7,12,10,9
702,30,30,3,1,2,15,9,1,6
702,31,31,10,4,3,14,16,1,7
702,32,32,21,2,4,2,5,11,4
703,19,19,1,,,6,9,3,4
704,3,3,2,2,3,16,15,4,10
704,6,6,5,2,1,6,2,8,7
704,9,9,6,2,4,3,15,8,14
704,12,12,1,2,3,11,15,4,7
704,16,16,7,,,13,5,7,6
704,28,28,4,1,3,16,1,9,7
704,32,32,3,1,4,2,5,11,4
705,4,4,2,2,1,11,13,10,9
705,10,10,5,,,13,3,1,4
705,13,13,1,4,2,9,2,5,14
705,20,20,3,4,2,6,12,1,2
705,21,21,4,4,3,3,16,12,5
707,2,2,1,3,1,2,1,10,3
707,10,10,2,1,2,13,3,1,4
707,11,11,5,,,6,11,15,12
707,18,18,3,2,1,3,7,10,8
707,25,25,4,4,1,3,9,11,12
708,4,4,1,,,11,13,10,9
709,4,4,27,2,3,11,13,10,9
709,3,3,19,1,4,16,15,4,10
709,2,2,4,4,2,2,1,10,3
709,1,1,12,1,2,7,2,11,14
709,5,5,14,1,3,13,6,10,14
709,6,6,16,4,2,6,2,8,7
709,7,7,29,3,2,6,4,16,8
709,8,8,15,1,4,14,15,5,3
709,9,9,10,2,1,3,15,8,14
709,10,10,30,1,3,13,3,1,4
709,11,11,9,3,1,6,11,15,12
709,12,12,1,4,3,11,15,4,7
709,13,13,32,4,2,9,2,5,14
709,14,14,26,3,2,4,2,13,12
709,15,15,22,4,3,12,8,10,5
709,16,16,17,3,4,13,5,7,6
709,17,17,21,4,2,8,11,13,16
709,18,18,31,2,1,3,7,10,8
709,19,19,3,2,3,6,9,3,4
709,20,20,23,2,3,6,12,1,2
709,21,21,24,2,1,3,16,12,5
709,22,22,2,4,2,16,2,10,15
709,23,23,5,2,1,12,13,16,14
709,24,24,28,1,2,8,4,9,14
709,25,25,8,3,1,3,9,11,12
709,26,26,11,4,2,15,1,5,13
709,27,27,20,2,1,1,8,5,11
709,28,28,7,1,2,16,1,9,7
709,29,29,13,1,3,7,12,10,9
709,30,30,6,1,3,15,9,1,6
709,31,31,25,2,3,14,16,1,7
709,32,32,18,2,1,2,5,11,4
710,10,10,1,,,13,3,1,4
712,1,1,1,,,7,2,11,14
713,4,4,14,1,2,11,13,10,9
713,3,3,1,1,4,16,15,4,10
713,2,2,19,2,3,2,1,10,3
713,1,1,31,3,4,7,2,11,14
713,5,5,21,2,1,13,6,10,14
713,6,6,18,2,1,6,2,8,7
713,7,7,5,3,2,6,4,16,8
713,8,8,12,2,1,14,15,5,3
713,9,9,10,2,4,3,15,8,14
713,10,10,24,3,1,13,3,1,4
713,11,11,22,3,1,6,11,15,12
713,12,12,29,2,4,11,15,4,7
713,13,13,7,3,1,9,2,5,14
713,14,14,30,4,3,4,2,13,12
713,15,15,6,1,3,12,8,10,5
713,16,16,9,2,1,13,5,7,6
713,17,17,3,4,3,8,11,13,16
713,18,18,28,2,3,3,7,10,8
713,19,19,27,3,2,6,9,3,4
713,20,20,23,2,1,6,12,1,2
713,21,21,15,2,1,3,16,12,5
713,22,22,2,1,3,16,2,10,15
713,23,23,8,3,2,12,13,16,14
713,24,24,32,2,3,8,4,9,14
713,25,25,25,4,2,3,9,11,12
713,26,26,26,1,4,15,1,5,13
713,27,27,20,3,1,1,8,5,11
713,28,28,16,1,3,16,1,9,7
713,29,29,13,2,3,7,12,10,9
713,30,30,17,1,2,15,9,1,6
713,31,31,11,2,1,14,16,1,7
713,32,32,4,3,4,2,5,11,4
714,4,4,17,1,3,11,13,10,9
714,3,3,30,2,4,16,15,4,10
714,2,2,26,2,1,2,1,10,3
714,1,1,27,3,2,7,2,11,14
714,5,5,5,2,3,13,6,10,14
714,6,6,13,1,2,6,2,8,7
714,7,7,9,3,4,6,4,16,8
714,8,8,8,2,1,14,15,5,3
714,9,9,14,2,3,3,15,8,14
714,10,10,1,3,2,13,3,1,4
714,11,11,20,3,4,6,11,15,12
714,12,12,19,2,3,11,15,4,7
714,13,13,4,1,2,9,2,5,14
714,14,14,21,3,2,4,2,13,12
714,15,15,7,4,3,12,8,10,5
714,16,16,16,2,1,13,5,7,6
714,17,17,6,4,1,8,11,13,16
714,18,18,24,2,3,3,7,10,8
714,19,19,25,1,2,6,9,3,4
714,20,20,15,3,4,6,12,1,2
714,21,21,22,4,1,3,16,12,5
714,22,22,31,4,2,16,2,10,15
714,23,23,2,3,4,12,13,16,14
714,24,24,32,3,1,8,4,9,14
714,25,25,11,3,2,3,9,11,12
714,26,26,23,1,4,15,1,5,13
714,27,27,3,3,2,1,8,5,11
714,28,28,10,1,3,16,1,9,7
714,29,29,12,1,3,7,12,10,9
714,30,30,29,1,2,15,9,1,6
714,31,31,28,3,1,14,16,1,7
714,32,32,18,2,1,2,5,11,4
716,2,2,3,2,3,2,1,10,3
716,5,5,7,,,13,6,10,14
716,6,6,4,3,4,6,2,8,7
716,11,11,2,3,2,6,11,15,12
716,16,16,5,2,3,13,5,7,6
716,28,28,1,1,3,16,1,9,7
716,31,31,6,2,4,14,16,1,7
718,4,4,11,2,3,11,13,10,9
718,3,3,26,1,2,16,15,4,10
718,2,2,15,3,1,2,1,10,3
718,1,1,9,4,2,7,2,11,14
718,5,5,2,1,2,13,6,10,14
718,6,6,13,4,2,6,2,8,7
718,7,7,28,3,2,6,4,16,8
718,8,8,6,1,2,14,15,5,3
718,9,9,23,4,1,3,15,8,14
718,10,10,19,1,3,13,3,1,4
718,11,11,25,2,1,6,11,15,12
718,12,12,10,4,2,11,15,4,7
718,13,13,7,4,2,9,2,5,14
718,14,14,8,3,2,4,2,13,12
718,15,15,20,2,1,12,8,10,5
718,16,16,30,3,4,13,5,7,6
718,17,17,16,3,2,8,11,13,16
718,18,18,14,2,1,3,7,10,8
718,19,19,17,2,3,6,9,3,4
718,20,20,21,2,4,6,12,1,2
718,21,21,3,2,1,3,16,12,5
718,22,22,31,1,2,16,2,10,15
718,23,23,29,2,1,12,13,16,14
718,24,24,32,1,2,8,4,9,14
718,25,25,12,3,1,3,9,11,12
718,26,26,27,4,2,15,1,5,13
718,27,27,24,2,1,1,8,5,11
718,28,28,1,4,2,16,1,9,7
718,29,29,18,1,2,7,12,10,9
718,30,30,5,2,1,15,9,1,6
718,31,31,4,4,3,14,16,1,7
718,32,32,22,3,1,2,5,11,4
719,4,4,6,2,3,11,13,10,9
719,3,3,9,2,3,16,15,4,10
719,2,2,26,3,1,2,1,10,3
719,1,1,3,3,2,7,2,11,14
719,5,5,19,1,2,13,6,10,14
719,6,6,18,4,2,6,2,8,7
719,7,7,20,4,2,6,4,16,8
719,8,8,15,3,4,14,15,5,3
719,9,9,32,3,1,3,15,8,14
719,10,10,28,1,4,13,3,1,4
719,11,11,7,2,4,6,11,15,12
719,12,12,14,2,3,11,15,4,7
719,13,13,8,1,2,9,2,5,14
719,14,14,5,3,2,4,2,13,12
719,15,15,11,2,1,12,8,10,5
719,16,16,1,3,4,13,5,7,6
719,17,17,2,1,2,8,11,13,16
719,18,18,29,2,1,3,7,10,8
719,19,19,12,2,4,6,9,3,4
719,20,20,23,1,4,6,12,1,2
719,21,21,13,4,3,3,16,12,5
719,22,22,17,4,2,16,2,10,15
719,23,23,10,3,1,12,13,16,14
719,24,24,22,1,2,8,4,9,14
719,25,25,27,3,4,3,9,11,12
719,26,26,16,4,2,15,1,5,13
719,27,27,31,4,1,1,8,5,11
719,28,28,4,4,2,16,1,9,7
719,29,29,30,4,2,7,12,10,9
719,30,30,21,2,3,15,9,1,6
719,31,31,24,4,3,14,16,1,7
719,32,32,25,3,1,2,5,11,4
723,3,3,8,,,16,15,4,10
723,6,6,1,4,1,6,2,8,7
723,7,7,7,4,1,6,4,16,8
723,9,9,5,3,1,3,15,8,14
723,11,11,3,2,1,6,11,15,12
723,13,13,2,3,2,9,2,5,14
723,22,22,6,1,2,16,2,10,15
723,28,28,4,4,2,16,1,9,7
725,10,10,3,1,4,13,3,1,4
725,11,11,2,4,1,6,11,15,12
725,22,22,6,,,16,2,10,15
725,25,25,1,4,1,3,9,11,12
725,29,29,5,1,3,7,12,10,9
725,32,32,4,3,1,2,5,11,4
729,4,4,11,2,3,11,13,10,9
729,3,3,18,2,3,16,15,4,10
729,2,2,21,3,1,2,1,10,3
729,1,1,6,1,2,7,2,11,14
729,5,5,26,1,3,13,6,10,14
729,6,6,30,4,2,6,2,8,7
729,7,7,2,3,4,6,4,16,8
729,8,8,31,2,4,14,15,5,3
729,9,9,27,2,1,3,15,8,14
729,10,10,20,1,2,13,3,1,4
729,11,11,19,3,1,6,11,15,12
729,12,12,13,2,3,11,15,4,7
729,13,13,8,3,2,9,2,5,14
729,14,14,17,3,2,4,2,13,12
729,15,15,4,4,2,12,8,10,5
729,16,16,7,1,4,13,5,7,6
729,17,17,28,3,1,8,11,13,16
729,18,18,9,2,1,3,7,10,8
729,19,19,3,2,3,6,9,3,4
729,20,20,16,2,4,6,12,1,2
729,21,21,25,4,1,3,16,12,5
729,22,22,10,4,2,16,2,10,15
729,23,23,22,2,1,12,13,16,14
729,24,24,14,4,2,8,4,9,14
729,25,25,24,2,1,3,9,11,12
729,26,26,32,1,2,15,1,5,13
729,27,27,5,4,1,1,8,5,11
729,28,28,12,3,2,16,1,9,7
729,29,29,23,4,2,7,12,10,9
729,30,30,1,1,3,15,9,1,6
729,31,31,29,1,3,14,16,1,7
729,32,32,15,2,1,2,5,11,4
730,11,11,1,,,6,11,15,12
737,4,4,16,2,4,11,13,10,9
737,3,3,25,1,4,16,15,4,10
737,2,2,14,1,3,2,1,10,3
737,1,1,13,4,1,7,2,11,14
737,5,5,6,1,2,13,6,10,14
737,6,6,32,2,1,6,2,8,7
737,7,7,17,3,1,6,4,16,8
737,8,8,2,1,2,14,15,5,3
737,9,9,4,4,3,3,15,8,14
737,10,10,31,1,2,13,3,1,4
737,11,11,9,4,1,6,11,15,12
737,12,12,12,3,2,11,15,4,7
737,13,13,15,4,1,9,2,5,14
737,14,14,26,3,1,4,2,13,12
737,15,15,30,1,2,12,8,10,5
737,16,16,20,1,3,13,5,7,6
737,17,17,8,3,1,8,11,13,16
737,18,18,18,3,1,3,7,10,8
737,19,19,3,4,1,6,9,3,4
737,20,20,23,4,1,6,12,1,2
737,21,21,22,2,1,3,16,12,5
737,22,22,5,2,3,16,2,10,15
737,23,23,28,4,1,12,13,16,14
737,24,24,10,4,3,8,4,9,14
737,25,25,24,4,2,3,9,11,12
737,26,26,7,4,1,15,1,5,13
737,27,27,19,4,2,1,8,5,11
737,28,28,29,1,3,16,1,9,7
737,29,29,21,2,3,7,12,10,9
737,30,30,27,3,4,15,9,1,6
737,31,31,1,1,4,14,16,1,7
737,32,32,11,1,2,2,5,11,4
736,27,27,1,,,1,8,5,11
738,4,4,12,2,3,11,13,10,9
738,3,3,20,1,4,16,15,4,10
738,2,2,2,3,1,2,1,10,3
738,1,1,10,3,2,7,2,11,14
738,5,5,7,1,2,13,6,10,14
738,6,6,13,3,2,6,2,8,7
738,7,7,27,2,1,6,4,16,8
738,8,8,3,3,4,14,15,5,3
738,9,9,24,2,3,3,15,8,14
738,10,10,16,1,3,13,3,1,4
738,11,11,6,2,1,6,11,15,12
738,12,12,30,1,4,11,15,4,7
738,13,13,5,1,2,9,2,5,14
738,14,14,22,3,2,4,2,13,12
738,15,15,9,1,2,12,8,10,5
738,16,16,15,1,4,13,5,7,6
738,17,17,25,2,1,8,11,13,16
738,18,18,8,3,1,3,7,10,8
738,19,19,26,4,3,6,9,3,4
738,20,20,14,2,4,6,12,1,2
738,21,21,1,3,1,3,16,12,5
738,22,22,21,4,2,16,2,10,15
738,23,23,31,3,4,12,13,16,14
738,24,24,29,2,1,8,4,9,14
738,25,25,32,3,1,3,9,11,12
738,26,26,11,4,2,15,1,5,13
738,27,27,17,4,1,1,8,5,11
738,28,28,23,1,2,16,1,9,7
738,29,29,4,2,1,7,12,10,9
738,30,30,28,1,3,15,9,1,6
738,31,31,19,2,3,14,16,1,7
738,32,32,18,3,1,2,5,11,4
743,4,4,12,2,4,11,13,10,9
743,3,3,8,1,3,16,15,4,10
743,2,2,9,2,4,2,1,10,3
743,1,1,17,1,3,7,2,11,14
743,5,5,22,1,3,13,6,10,14
743,6,6,30,3,2,6,2,8,7
743,7,7,3,4,2,6,4,16,8
743,8,8,1,2,4,14,15,5,3
743,9,9,32,3,1,3,15,8,14
743,10,10,18,3,4,13,3,1,4
743,11,11,27,1,3,6,11,15,12
743,12,12,24,4,2,11,15,4,7
743,13,13,10,2,1,9,2,5,14
743,14,14,19,2,1,4,2,13,12
743,15,15,20,2,3,12,8,10,5
743,16,16,15,3,2,13,5,7,6
743,17,17,21,1,2,8,11,13,16
743,18,18,5,4,1,3,7,10,8
743,19,19,4,1,3,6,9,3,4
743,20,20,11,3,2,6,12,1,2
743,21,21,6,4,3,3,16,12,5
743,22,22,14,1,3,16,2,10,15
743,23,23,31,3,4,12,13,16,14
743,24,24,16,1,2,8,4,9,14
743,25,25,26,3,2,3,9,11,12
743,26,26,7,2,1,15,1,5,13
743,27,27,23,1,3,1,8,5,11
743,28,28,29,4,3,16,1,9,7
743,29,29,2,1,4,7,12,10,9
743,30,30,28,3,2,15,9,1,6
743,31,31,13,4,1,14,16,1,7
743,32,32,25,3,2,2,5,11,4
747,4,4,30,2,1,11,13,10,9
747,3,3,5,4,3,16,15,4,10
747,2,2,20,3,4,2,1,10,3
747,1,1,25,1,3,7,2,11,14
747,5,5,24,1,3,13,6,10,14
747,6,6,29,3,1,6,2,8,7
747,7,7,23,4,2,6,4,16,8
747,8,8,14,1,3,14,15,5,3
747,9,9,7,3,1,3,15,8,14
747,10,10,3,1,4,13,3,1,4
747,11,11,18,3,2,6,11,15,12
747,12,12,32,4,3,11,15,4,7
747,13,13,19,1,3,9,2,5,14
747,14,14,12,3,1,4,2,13,12
747,15,15,28,2,1,12,8,10,5
747,16,16,6,1,2,13,5,7,6
747,17,17,10,1,2,8,11,13,16
747,18,18,27,4,1,3,7,10,8
747,19,19,13,2,4,6,9,3,4
747,20,20,9,3,2,6,12,1,2
747,21,21,26,2,3,3,16,12,5
747,22,22,8,3,1,16,2,10,15
747,23,23,11,2,1,12,13,16,14
747,24,24,31,1,2,8,4,9,14
747,25,25,4,2,3,3,9,11,12
747,26,26,1,4,3,15,1,5,13
747,27,27,21,2,4,1,8,5,11
747,28,28,16,4,1,16,1,9,7
747,29,29,17,1,2,7,12,10,9
747,30,30,22,1,2,15,9,1,6
747,31,31,15,4,2,14,16,1,7
747,32,32,2,1,4,2,5,11,4
748,4,4,2,1,4,11,13,10,9
748,3,3,14,2,4,16,15,4,10
748,2,2,13,4,1,2,1,10,3
748,1,1,21,3,2,7,2,11,14
748,5,5,25,4,3,13,6,10,14
748,6,6,15,3,2,6,2,8,7
748,7,7,20,4,2,6,4,16,8
748,8,8,17,2,4,14,15,5,3
748,9,9,5,2,1,3,15,8,14
748,10,10,12,1,3,13,3,1,4
748,11,11,28,3,1,6,11,15,12
748,12,12,18,2,3,11,15,4,7
748,13,13,23,3,2,9,2,5,14
748,14,14,26,4,2,4,2,13,12
748,15,15,3,4,3,12,8,10,5
748,16,16,27,2,1,13,5,7,6
748,17,17,9,1,3,8,11,13,16
748,18,18,4,4,3,3,7,10,8
748,19,19,16,1,2,6,9,3,4
748,20,20,10,2,4,6,12,1,2
748,21,21,19,4,1,3,16,12,5
748,22,22,24,4,2,16,2,10,15
748,23,23,31,4,2,12,13,16,14
